,0,1,2,3
47,m_4209637_se_14_060_20190827.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ia/2019/ia_60cm_2019/42096/m_4209637_se_14_060_20190827.tif,m_4209637_se_14_060_20190827.tif,m_4209637_se_14_060
48,m_4609803_sw_14_060_20180910_20181213.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2018/nd_060cm_2018/46098/m_4609803_sw_14_060_20180910_20181213.tif,m_4609803_sw_14_060_20180910.tif,m_4609803_sw_14_060
49,m_4610359_ne_13_060_20180903_20181213.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2018/nd_060cm_2018/46103/m_4610359_ne_13_060_20180903_20181213.tif,m_4610359_ne_13_060_20180903.tif,m_4610359_ne_13_060
50,m_3907520_ne_18_060_20180815.tif,https://naipeuwest.blob.core.windows.net/naip/v002/de/2018/de_060cm_2018/39075/m_3907520_ne_18_060_20180815.tif,m_3907520_ne_18_060_20180815.tif,m_3907520_ne_18_060
51,m_4108728_ne_16_060_20180707_20181211.tif,https://naipeuwest.blob.core.windows.net/naip/v002/in/2018/in_060cm_2018/41087/m_4108728_ne_16_060_20180707_20181211.tif,m_4108728_ne_16_060_20180707.tif,m_4108728_ne_16_060
52,m_3907515_nw_18_060_20190726.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2019/nj_60cm_2019/39075/m_3907515_nw_18_060_20190726.tif,m_3907515_nw_18_060_20190726.tif,m_3907515_nw_18_060
53,m_4610009_ne_14_060_20180906_20181213.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2018/nd_060cm_2018/46100/m_4610009_ne_14_060_20180906_20181213.tif,m_4610009_ne_14_060_20180906.tif,m_4610009_ne_14_060
54,m_3408807_nw_16_060_20181122_20190208.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ms/2018/ms_060cm_2018/34088/m_3408807_nw_16_060_20181122_20190208.tif,m_3408807_nw_16_060_20181122.tif,m_3408807_nw_16_060
55,m_3608928_ne_16_060_20180920_20190205.tif,https://naipeuwest.blob.core.windows.net/naip/v002/mo/2018/mo_060cm_2018/36089/m_3608928_ne_16_060_20180920_20190205.tif,m_3608928_ne_16_060_20180920.tif,m_3608928_ne_16_060
56,m_3907513_se_18_060_20180827.tif,https://naipeuwest.blob.core.windows.net/naip/v002/de/2018/de_060cm_2018/39075/m_3907513_se_18_060_20180827.tif,m_3907513_se_18_060_20180827.tif,m_3907513_se_18_060
57,m_4709708_sw_14_060_20190722.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2019/nd_60cm_2019/47097/m_4709708_sw_14_060_20190722.tif,m_4709708_sw_14_060_20190722.tif,m_4709708_sw_14_060
58,m_3907513_ne_18_060_20190726.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2019/nj_60cm_2019/39075/m_3907513_ne_18_060_20190726.tif,m_3907513_ne_18_060_20190726.tif,m_3907513_ne_18_060
59,m_4009517_ne_15_060_20190729.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ia/2019/ia_60cm_2019/40095/m_4009517_ne_15_060_20190729.tif,m_4009517_ne_15_060_20190729.tif,m_4009517_ne_15_060
60,m_3808244_nw_17_060_20181022.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ky/2018/ky_060cm_2018/38082/m_3808244_nw_17_060_20181022.tif,m_3808244_nw_17_060_20181022.tif,m_3808244_nw_17_060
61,m_3907507_se_18_060_20191015.tif,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2019/pa_60cm_2019/39075/m_3907507_se_18_060_20191015.tif,m_3907507_se_18_060_20191015.tif,m_3907507_se_18_060
62,m_4710303_ne_13_060_20190725.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2019/nd_60cm_2019/47103/m_4710303_ne_13_060_20190725.tif,m_4710303_ne_13_060_20190725.tif,m_4710303_ne_13_060
63,m_3908010_sw_17_060_20180707.tif,https://naipeuwest.blob.core.windows.net/naip/v002/wv/2018/wv_060cm_2018/39080/m_3908010_sw_17_060_20180707.tif,m_3908010_sw_17_060_20180707.tif,m_3908010_sw_17_060
64,m_3408506_nw_16_060_20181121.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tn/2018/tn_060cm_2018/34085/m_3408506_nw_16_060_20181121.tif,m_3408506_nw_16_060_20181121.tif,m_3408506_nw_16_060
65,m_4009152_se_15_060_20190728.tif,https://naipeuwest.blob.core.windows.net/naip/v002/il/2019/il_60cm_2019/40091/m_4009152_se_15_060_20190728.tif,m_4009152_se_15_060_20190728.tif,m_4009152_se_15_060
66,m_4709833_ne_14_060_20180723_20181213.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2018/nd_060cm_2018/47098/m_4709833_ne_14_060_20180723_20181213.tif,m_4709833_ne_14_060_20180723.tif,m_4709833_ne_14_060
67,m_3907513_nw_18_060_20180815.tif,https://naipeuwest.blob.core.windows.net/naip/v002/de/2018/de_060cm_2018/39075/m_3907513_nw_18_060_20180815.tif,m_3907513_nw_18_060_20180815.tif,m_3907513_nw_18_060
68,m_4609811_nw_14_060_20180910_20181213.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2018/nd_060cm_2018/46098/m_4609811_nw_14_060_20180910_20181213.tif,m_4609811_nw_14_060_20180910.tif,m_4609811_nw_14_060
69,m_4609602_se_14_060_20190702.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2019/nd_60cm_2019/46096/m_4609602_se_14_060_20190702.tif,m_4609602_se_14_060_20190702.tif,m_4609602_se_14_060
70,m_3208164_nw_17_060_20190829.tif,https://naipeuwest.blob.core.windows.net/naip/v002/sc/2019/sc_60cm_2019/32081/m_3208164_nw_17_060_20190829.tif,m_3208164_nw_17_060_20190829.tif,m_3208164_nw_17_060
71,m_4610009_ne_14_060_20190819.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2019/nd_60cm_2019/46100/m_4610009_ne_14_060_20190819.tif,m_4610009_ne_14_060_20190819.tif,m_4610009_ne_14_060
72,m_3408903_ne_16_060_20181122_20190207.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ms/2018/ms_060cm_2018/34089/m_3408903_ne_16_060_20181122_20190207.tif,m_3408903_ne_16_060_20181122.tif,m_3408903_ne_16_060
73,m_4609224_nw_15_060_20181022.tif,https://naipeuwest.blob.core.windows.net/naip/v002/wi/2018/wi_060cm_2018/46092/m_4609224_nw_15_060_20181022.tif,m_4609224_nw_15_060_20181022.tif,m_4609224_nw_15_060
74,m_3907507_se_18_060_20190726.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2019/nj_60cm_2019/39075/m_3907507_se_18_060_20190726.tif,m_3907507_se_18_060_20190726.tif,m_3907507_se_18_060
75,m_4609224_ne_15_060_20190928.tif,https://naipeuwest.blob.core.windows.net/naip/v002/mn/2019/mn_60cm_2019/46092/m_4609224_ne_15_060_20190928.tif,m_4609224_ne_15_060_20190928.tif,m_4609224_ne_15_060
76,m_3907515_nw_18_060_20191019.tif,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2019/pa_60cm_2019/39075/m_3907515_nw_18_060_20191019.tif,m_3907515_nw_18_060_20191019.tif,m_3907515_nw_18_060
77,m_3907508_ne_18_060_20191014.tif,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2019/pa_60cm_2019/39075/m_3907508_ne_18_060_20191014.tif,m_3907508_ne_18_060_20191014.tif,m_3907508_ne_18_060
78,m_3908137_sw_17_060_20190812.tif,https://naipeuwest.blob.core.windows.net/naip/v002/oh/2019/oh_60cm_2019/39081/m_3908137_sw_17_060_20190812.tif,m_3908137_sw_17_060_20190812.tif,m_3908137_sw_17_060
79,m_3908145_ne_17_060_20190812.tif,https://naipeuwest.blob.core.windows.net/naip/v002/oh/2019/oh_60cm_2019/39081/m_3908145_ne_17_060_20190812.tif,m_3908145_ne_17_060_20190812.tif,m_3908145_ne_17_060
80,m_3408807_nw_16_060_20191012.tif,https://naipeuwest.blob.core.windows.net/naip/v002/al/2019/al_60cm_2019/34088/m_3408807_nw_16_060_20191012.tif,m_3408807_nw_16_060_20191012.tif,m_3408807_nw_16_060
81,m_3907514_ne_18_060_20190726.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2019/nj_60cm_2019/39075/m_3907514_ne_18_060_20190726.tif,m_3907514_ne_18_060_20190726.tif,m_3907514_ne_18_060
82,m_3908139_sw_17_060_20180707.tif,https://naipeuwest.blob.core.windows.net/naip/v002/wv/2018/wv_060cm_2018/39081/m_3908139_sw_17_060_20180707.tif,m_3908139_sw_17_060_20180707.tif,m_3908139_sw_17_060
83,m_4710315_ne_13_060_20190718.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2019/nd_60cm_2019/47103/m_4710315_ne_13_060_20190718.tif,m_4710315_ne_13_060_20190718.tif,m_4710315_ne_13_060
84,m_4610359_ne_13_060_20190814.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2019/nd_60cm_2019/46103/m_4610359_ne_13_060_20190814.tif,m_4610359_ne_13_060_20190814.tif,m_4610359_ne_13_060
85,m_4307058_ne_19_060_20180806_20190325.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nh/2018/nh_060cm_2018/43070/m_4307058_ne_19_060_20180806_20190325.tif,m_4307058_ne_19_060_20180806.tif,m_4307058_ne_19_060
86,m_3907514_ne_18_060_20191019.tif,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2019/pa_60cm_2019/39075/m_3907514_ne_18_060_20191019.tif,m_3907514_ne_18_060_20191019.tif,m_3907514_ne_18_060
87,m_3907508_nw_18_060_20190726.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2019/nj_60cm_2019/39075/m_3907508_nw_18_060_20190726.tif,m_3907508_nw_18_060_20190726.tif,m_3907508_nw_18_060
88,m_4309114_ne_15_060_20190827.tif,https://naipeuwest.blob.core.windows.net/naip/v002/mn/2019/mn_60cm_2019/43091/m_4309114_ne_15_060_20190827.tif,m_4309114_ne_15_060_20190827.tif,m_4309114_ne_15_060
89,m_4109541_se_15_060_20180911_20181210.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ne/2018/ne_060cm_2018/41095/m_4109541_se_15_060_20180911_20181210.tif,m_4109541_se_15_060_20180911.tif,m_4109541_se_15_060
90,m_4710328_ne_13_060_20190718.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2019/nd_60cm_2019/47103/m_4710328_ne_13_060_20190718.tif,m_4710328_ne_13_060_20190718.tif,m_4710328_ne_13_060
91,m_4710312_se_13_060_20180902_20190222.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2018/nd_060cm_2018/47103/m_4710312_se_13_060_20180902_20190222.tif,m_4710312_se_13_060_20180902.tif,m_4710312_se_13_060
92,m_3908137_sw_17_060_20180707.tif,https://naipeuwest.blob.core.windows.net/naip/v002/wv/2018/wv_060cm_2018/39081/m_3908137_sw_17_060_20180707.tif,m_3908137_sw_17_060_20180707.tif,m_3908137_sw_17_060
93,m_4709833_ne_14_060_20190727.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2019/nd_60cm_2019/47098/m_4709833_ne_14_060_20190727.tif,m_4709833_ne_14_060_20190727.tif,m_4709833_ne_14_060
94,m_3907513_se_18_060_20191019.tif,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2019/pa_60cm_2019/39075/m_3907513_se_18_060_20191019.tif,m_3907513_se_18_060_20191019.tif,m_3907513_se_18_060
95,m_3907508_ne_18_060_20190726.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2019/nj_60cm_2019/39075/m_3907508_ne_18_060_20190726.tif,m_3907508_ne_18_060_20190726.tif,m_3907508_ne_18_060
96,m_4609224_ne_15_060_20181022.tif,https://naipeuwest.blob.core.windows.net/naip/v002/wi/2018/wi_060cm_2018/46092/m_4609224_ne_15_060_20181022.tif,m_4609224_ne_15_060_20181022.tif,m_4609224_ne_15_060
97,m_4709708_sw_14_060_20180901_20190222.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2018/nd_060cm_2018/47097/m_4709708_sw_14_060_20180901_20190222.tif,m_4709708_sw_14_060_20180901.tif,m_4709708_sw_14_060
98,m_4709708_nw_14_060_20190714.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2019/nd_60cm_2019/47097/m_4709708_nw_14_060_20190714.tif,m_4709708_nw_14_060_20190714.tif,m_4709708_nw_14_060
