,tile_name,tile_path,tile_heights,tile_widths,tile_bands,min_utmx,min_utmy,max_utmx,max_utmy,utm_projection,min_lon_tile,min_lat_tile,max_lon_tile,max_lat_tile
899,m_4007319_sw_18_060_20190809,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4007319_sw_18_060_20190809.tif,12360,9640,4,605424.3,4505093.7,611207.7000000001,4497678.3,EPSG:26918,-73.75230644139269,40.690001882396196,-73.68518878893283,40.62245591556565
900,m_2909214_ne_15_060_20190706,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_2909214_ne_15_060_20190706.tif,12513,11054,4,566140.5,3305469.9000000004,572772.3,3297962.7,EPSG:26915,-92.3150785886659,29.878054786852005,-92.24691585139684,29.80993523388548
901,m_4007528_se_18_060_20191019,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4007528_se_18_060_20191019.tif,12708,9822,4,452079.89999999997,4490699.100000001,457972.49999999994,4483074.9,EPSG:26918,-75.56608764457994,40.56567915445517,-75.4959734323898,40.49731564203589
902,m_2708203_sw_17_060_20191111,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_2708203_sw_17_060_20191111.tif,12350,11080,4,327522.3,3091709.7,334169.7,3084300.3000000003,EPSG:26917,-82.75306659353632,27.93925313166023,-82.68449040572132,27.873237985882984
903,m_4108059_se_17_060_20191013,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4108059_se_17_060_20191013.tif,12270,9470,4,526056.3,4545965.7,531737.7000000001,4538604.3,EPSG:26917,-80.68987803252337,41.06451948286087,-80.62263812761161,40.998006224583285
904,m_4008364_ne_17_060_20191013,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4008364_ne_17_060_20191013.tif,12430,9820,4,323898.3,4443869.7,329789.7,4436412.3,EPSG:26917,-83.066803284258,40.1267213744705,-82.99573658106414,40.060786777007216
905,m_3110244_nw_13_060_20180924,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3110244_nw_13_060_20180924.tif,12280,10670,4,725718.3,3473885.7,732119.7000000001,3466518.3000000003,EPSG:26913,-102.62652537332045,31.377598685654412,-102.56097959723016,31.309921961544468
906,m_4408523_sw_16_060_20180912,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4408523_sw_16_060_20180912.tif,12846,9580,4,638373.9,4950190.5,644121.3,4942483.5,EPSG:26916,-85.2536687831981,44.69173676224701,-85.18333729911767,44.62125775876439
907,m_3710532_sw_13_060_20190913,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3710532_sw_13_060_20190913.tif,12240,9890,4,488748.3,4157483.7,494681.7,4150140.3000000003,EPSG:26913,-105.12740528664546,37.56430974232089,-105.06016705159459,37.49817255529358
908,m_4309638_se_14_060_20190711,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4309638_se_14_060_20190711.tif,12935,9748,4,717236.7000000001,4813428.9,723084.9,4805668.5,EPSG:26914,-96.31551319169651,43.44225337294305,-96.24649129088019,43.37073747562211
909,m_3808916_sw_16_060_20190713,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3808916_sw_16_060_20190713.tif,12862,10388,4,315038.1,4298469.9,321270.3,4290753.300000001,EPSG:26916,-89.13039692853935,38.81560083720287,-89.05666006264283,38.74739279226592
910,m_3009362_ne_15_060_20190905,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3009362_ne_15_060_20190905.tif,12475,10985,4,469628.1,3332976.9000000004,476218.5,3325492.5000000005,EPSG:26915,-93.31530909380186,30.127693398506302,-93.246722995289,30.060297654081374
911,m_3908439_nw_16_060_20191012,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3908439_nw_16_060_20191012.tif,12510,9990,4,736260.3,4376243.7,742253.7000000001,4368738.3,EPSG:26916,-84.25218709176465,39.503368299582114,-84.18528411454112,39.43415405398246
912,m_4009813_se_14_060_20180710,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4009813_se_14_060_20180710.tif,12130,9370,4,547290.3,4518281.7,552911.7000000001,4511004.3,EPSG:26914,-98.43927297085666,40.81418754311496,-98.3732394561811,40.74828925244509
913,m_3509150_se_15_060_20190815,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3509150_se_15_060_20190815.tif,12761,10555,4,607861.5,3894906.9000000004,614193.9,3887250.9000000004,EPSG:26915,-91.81524135274914,35.19135696329294,-91.74675930356703,35.121637419755466
914,m_3908916_nw_16_060_20190731,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3908916_nw_16_060_20190731.tif,12681,10252,4,317810.1,4416344.100000001,323960.69999999995,4408736.100000001,EPSG:26916,-89.1304906845068,39.87759672713241,-89.05656566991027,39.81039121682656
915,m_3409710_se_14_060_20190628,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3409710_se_14_060_20190628.tif,12759,10596,4,608356.5,3853317.3000000003,614713.5,3845662.5000000005,EPSG:26914,-97.81522370752867,34.81635289096327,-97.74677450312196,34.74664367639218
916,m_4008020_sw_17_060_20180701,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4008020_sw_17_060_20180701.tif,12604,9860,4,531386.7,4504459.5,537302.1,4496897.7,EPSG:26917,-80.62853284350473,40.69043346041687,-80.55897366706108,40.62206643046093
917,m_4610306_se_13_060_20190814,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4610306_se_13_060_20190814.tif,12420,8850,4,628242.3,5199905.7,633551.7000000001,5192454.3,EPSG:26913,-103.31502938033529,46.940280556788146,-103.2474885332031,46.87220981678953
918,m_4007423_sw_18_060_20190917,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4007423_sw_18_060_20190917.tif,12310,9580,4,563172.3,4504583.7,568919.7000000001,4497198.3,EPSG:26918,-74.25235493782787,40.68972908654552,-74.18515051721843,40.62274190383305
919,m_3808460_ne_16_060_20180930,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3808460_ne_16_060_20180930.tif,12709,10368,4,713402.1000000001,4222936.5,719622.3,4215311.7,EPSG:26916,-84.56528017399317,38.129072246677715,-84.49671939163723,38.05892577414564
920,m_3209933_se_14_060_20181028,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3209933_se_14_060_20181028.tif,12140,10410,4,411654.3,3589469.7,417899.7,3582186.3000000003,EPSG:26914,-99.93980305481989,32.43885393617246,-99.87274021847588,32.37363451254182
921,m_3908458_ne_16_060_20180630,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3908458_ne_16_060_20180630.tif,12687,10217,4,688839.3,4333358.100000001,694968.9,4325746.500000001,EPSG:26916,-84.81533798019535,39.12894162301567,-84.74665910767399,39.05905481740353
922,m_3511964_sw_11_060_20180713,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3511964_sw_11_060_20180713.tif,12260,10260,4,305922.3,3882191.7,312077.7,3874836.3000000003,EPSG:26911,-119.12832644279396,35.06381837166319,-119.0591996318104,34.99870030412588
923,m_4008028_ne_17_060_20180701,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4008028_ne_17_060_20180701.tif,12610,9877,4,536702.1,4497549.9,542627.7,4489984.5,EPSG:26917,-80.56602930250243,40.62796868873919,-80.49647811038612,40.559531053716455
924,m_4008028_nw_17_060_20191010,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4008028_nw_17_060_20191010.tif,12270,9540,4,531516.3,4497419.7,537239.7000000001,4490058.3,EPSG:26917,-80.62735210277454,40.627009895078515,-80.56011534574016,40.5604557374566
925,m_3612054_nw_10_060_20180708,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3612054_nw_10_060_20180708.tif,12330,10190,4,735708.3,4015181.7,741821.7000000001,4007784.3000000003,EPSG:26910,-120.3766058550982,36.25281012036731,-120.31091407453309,36.18468063328015
926,m_3009049_sw_15_060_20190831,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3009049_sw_15_060_20190831.tif,12819,11322,4,692250.9,3341715.3000000003,699043.5,3334024.5000000005,EPSG:26915,-91.00303326472783,30.191721964370277,-90.93396128233378,30.121269299658874
927,m_3910516_se_13_060_20190803,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3910516_se_13_060_20190803.tif,12230,9600,4,494442.3,4407149.7,500201.7,4399812.3,EPSG:26913,-105.06493363159835,39.81430916700845,-104.99764568244078,39.748216282848574
928,m_3209703_ne_14_060_20181128,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3209703_ne_14_060_20181128.tif,12180,10400,4,622458.3,3652277.7,628697.7000000001,3644970.3000000003,EPSG:26914,-97.68912204042238,33.00205362059933,-97.62337021856607,32.93543772766054
929,m_4007603_sw_18_060_20190805,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4007603_sw_18_060_20190805.tif,12830,10073,4,352241.7,4533648.3,358284.9,4525950.899999999,EPSG:26918,-76.75528996769962,40.94061630212518,-76.68177277179021,40.872375493171305
930,m_4007423_ne_18_060_20190830,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4007423_ne_18_060_20190830.tif,12320,9570,4,568392.3,4511573.7,574133.7000000001,4504182.3,EPSG:26918,-74.18981869700208,40.75227685591122,-74.12268743569635,40.68520048094428
931,m_3009061_se_15_060_20190831,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3009061_se_15_060_20190831.tif,12866,11232,4,746781.3,3328970.7,753519.9,3321251.7,EPSG:26915,-90.4399998509092,30.06698062266453,-90.37199510590806,29.996014177800628
932,m_3110037_ne_14_060_20181120,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3110037_ne_14_060_20181120.tif,12190,10550,4,363240.3,3486065.7,369569.7,3478752.3000000003,EPSG:26914,-100.44006816359176,31.501361565280014,-100.3724738369551,31.43612750937647
933,m_4110458_nw_13_060_20190824,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4110458_nw_13_060_20190824.tif,12250,9440,4,510294.3,4552853.7,515957.7,4545504.3,EPSG:26913,-104.87736121822427,41.12691920899417,-104.81008265140336,41.06062392272466
934,m_4011046_nw_12_060_20180909,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4011046_nw_12_060_20180909.tif,12140,9440,4,552906.3,4469759.7,558569.7000000001,4462476.3,EPSG:26912,-110.37675915710932,40.37674227499946,-110.31071636133447,40.310750174573364
935,m_4110050_sw_14_060_20180913,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4110050_sw_14_060_20180913.tif,12260,9500,4,342450.3,4561421.7,348149.7,4554066.3,EPSG:26914,-100.87865428837881,41.1888397101259,-100.8089044556023,41.12370379343315
936,m_3409215_sw_15_060_20190817,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3409215_sw_15_060_20190817.tif,12719,10698,4,568295.1000000001,3852906.3000000003,574713.3,3845275.5000000005,EPSG:26915,-92.25324820046654,34.81612369111921,-92.1837544536127,34.746867024695064
937,m_4209064_se_15_060_20190802,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4209064_se_15_060_20190802.tif,12957,9960,4,742789.5,4661426.100000001,748764.9,4653652.500000001,EPSG:26915,-90.06541841753317,42.067388592135835,-89.99658532569465,41.995602545024376
938,m_4308856_ne_16_060_20180914,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4308856_ne_16_060_20180914.tif,12673,9604,4,413360.7,4789425.3,419122.5,4781822.1,EPSG:26916,-88.0673297108093,43.25265488547151,-87.9952455447349,43.184840586378016
939,m_3209717_ne_14_060_20180821,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3209717_ne_14_060_20180821.tif,12160,10390,4,599382.3,3624287.7,605615.7000000001,3616992.3000000003,EPSG:26914,-97.9391139208397,32.751961329051824,-97.8734120605924,32.68558298192399
940,m_4711722_nw_11_060_20190726,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4711722_nw_11_060_20190726.tif,12280,8530,4,471660.3,5288783.7,476777.7,5281416.3,EPSG:26911,-117.37810188352735,47.751800508164344,-117.3094350791935,47.68571695240736
941,m_2708236_se_17_060_20191129,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_2708236_se_17_060_20191129.tif,12340,11110,4,345282.3,3036065.7,351947.7,3028662.3000000003,EPSG:26917,-82.56543178425304,27.43928464121599,-82.4971095469652,27.37321036790484
942,m_4609811_nw_14_060_20190702,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4609811_nw_14_060_20190702.tif,12280,8650,4,518850.3,5191523.7,524039.7,5184156.3,EPSG:26914,-98.75262034044725,46.87698456022993,-98.6849066870597,46.81051883149866
943,m_4207049_nw_19_060_20181107,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4207049_nw_19_060_20181107.tif,12766,9866,4,334548.3,4679770.5,340467.3,4672111.5,EPSG:26919,-71.00569587150605,42.25260128505224,-70.93187954334577,42.18489330270473
944,m_2608063_se_17_060_20191120,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_2608063_se_17_060_20191120.tif,12280,11170,4,581070.3,2883101.7,587771.7000000001,2875734.3000000003,EPSG:26917,-80.18949833003325,26.064706819270402,-80.12300176861142,25.99779669818671
945,m_3408506_nw_16_060_20190909,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3408506_nw_16_060_20190909.tif,12390,10370,4,648090.3,3874547.7,654311.7000000001,3867114.3000000003,EPSG:26916,-85.37714319831528,35.00271803449233,-85.31036804588908,34.934786204445324
946,m_3509913_nw_14_060_20190627,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3509913_nw_14_060_20190627.tif,12506,10537,4,454530.3,3970499.1,460851.89999999997,3962996.1,EPSG:26914,-99.50372472392698,35.87768399558416,-99.43332628540743,35.810310800998366
947,m_3509931_sw_14_060_20190710,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3509931_sw_14_060_20190710.tif,12667,10545,4,477027.3,3935808.9000000004,483353.7,3928209.3000000003,EPSG:26914,-99.25350782618727,35.565694233320585,-99.18353913735872,35.49729825337008
948,m_3907520_ne_18_060_20180815,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3907520_ne_18_060_20180815.tif,12521,9925,4,451510.5,4400460.9,457464.9,4392948.9,EPSG:26918,-75.56602234526305,39.752680269716414,-75.49603360360098,39.685316002801066
949,m_4810352_ne_13_060_20180815,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4810352_ne_13_060_20180815.tif,12240,8470,4,606558.3,5345327.7,611639.7000000001,5337984.3,EPSG:26913,-103.56449122484975,48.252198641225526,-103.49799424028082,48.18527915320325
950,m_4007944_sw_17_060_20190918,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4007944_sw_17_060_20190918.tif,12797,10111,4,616534.5,4463789.7,622600.5,4456112.100000001,EPSG:26917,-79.62845126648902,40.31650512813058,-79.5585482403958,40.24648843078126
951,m_3209658_nw_14_060_20181114,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3209658_nw_14_060_20181114.tif,12260,10570,4,700314.3,3556541.7,706655.7000000001,3549186.3000000003,EPSG:26914,-96.87653883573242,32.127489674390006,-96.81093988720569,32.06003510727264
952,m_3309846_nw_14_060_20181115,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3309846_nw_14_060_20181115.tif,12120,10280,4,557982.3,3693221.7,564149.7000000001,3685950.3000000003,EPSG:26914,-98.37665227831405,33.37669071571896,-98.31086945914515,33.31075767455883
953,m_3009729_nw_14_060_20181101,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3009729_nw_14_060_20181101.tif,12190,10650,4,643614.3,3389237.7,650003.7000000001,3381924.3000000003,EPSG:26914,-97.50153245102871,30.627139573818926,-97.43594619979511,30.560384490168957
954,m_3708805_se_16_060_20190914,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3708805_se_16_060_20190914.tif,12788,10261,4,373318.5,4200209.100000001,379474.5,4192536.9000000004,EPSG:26916,-88.44168678017118,37.940640999698296,-88.37036502430071,37.872348435063365
955,m_3209830_sw_14_060_20180821,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3209830_sw_14_060_20180821.tif,12120,10370,4,558516.3,3603149.7,564737.7000000001,3595878.3000000003,EPSG:26914,-98.3766448673577,32.56422313172688,-98.3108752447126,32.49828608851817
956,m_3710017_sw_14_060_20190704,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3710017_sw_14_060_20190704.tif,12845,10507,4,323206.5,4173380.1,329510.1,4165673.7,EPSG:26914,-101.00515504798632,37.69060813289027,-100.93189871448368,37.62238050514773
957,m_3809402_se_15_060_20190714,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3809402_se_15_060_20190714.tif,12828,10188,4,342515.1,4311756.9,348627.3,4304060.7,EPSG:26915,-94.81712292794973,38.94061876987606,-94.74493072631128,38.872373185869314
958,m_4406810_se_19_060_20180720,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4406810_se_19_060_20180720.tif,12686,9207,4,514565.7,4962507.3,520089.3,4954896.3,EPSG:26919,-68.81578119666227,44.815821149661446,-68.7462227207218,44.74717147214533
959,m_4712239_nw_10_060_20191011,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4712239_nw_10_060_20191011.tif,12320,8640,4,556284.3,5261249.7,561467.7000000001,5253858.3,EPSG:26910,-122.25263217010709,47.50224323979415,-122.18484051329675,47.435272796139635
960,m_3308424_nw_16_060_20190910,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3308424_nw_16_060_20190910.tif,12500,10650,4,766116.3,3738515.7,772505.7000000001,3731016.3000000003,EPSG:26916,-84.12706943748923,33.753335416849005,-84.06047459643207,33.68416115019573
961,m_2909559_sw_15_060_20181210,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_2909559_sw_15_060_20181210.tif,12290,10930,4,231942.3,3218183.7,238499.69999999998,3210810.3000000003,EPSG:26915,-95.75326328417691,29.063793716172174,-95.68425152770318,28.99867957031399
962,m_3208646_sw_16_060_20190918,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3208646_sw_16_060_20190918.tif,12280,10550,4,558630.3,3575483.7,564959.7000000001,3568116.3000000003,EPSG:26916,-86.37714905181421,32.314651813427346,-86.31041660175629,32.247842572735514
963,m_4810352_ne_13_060_20190715,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4810352_ne_13_060_20190715.tif,12400,8630,4,606510.3,5345375.7,611687.7000000001,5337936.3,EPSG:26913,-103.56512556946655,48.252638421241244,-103.49736129775587,48.184839012485696
964,m_4208213_sw_17_060_20180703,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4208213_sw_17_060_20180703.tif,12810,9792,4,376942.5,4741439.7,382817.1,4733754.3,EPSG:26917,-82.50524694183272,42.81562826357819,-82.43181545508507,42.747361532359164
965,m_3509846_nw_14_060_20190629,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3509846_nw_14_060_20190629.tif,12524,10617,4,556472.1000000001,3915147.3000000003,562841.7000000001,3907633.5000000005,EPSG:26914,-98.37826976649215,35.378060998152904,-98.30872525707227,35.30993337949478
966,m_2909837_nw_14_060_20181102,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_2909837_nw_14_060_20181102.tif,12100,10660,4,548310.3,3263669.7,554705.7000000001,3256410.3000000003,EPSG:26914,-98.50157831899817,29.50165001072182,-98.43596161823432,29.435871048314212
967,m_4010450_ne_13_060_20190803,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4010450_ne_13_060_20190803.tif,12260,9560,4,515748.3,4455737.7,521483.7,4448382.3,EPSG:26913,-104.81482431157757,40.251944973269715,-104.74763138370558,40.185549866225045
968,m_3008816_se_16_060_20191115,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3008816_se_16_060_20191115.tif,12310,10740,4,398100.3,3409505.7,404543.7,3402120.3000000003,EPSG:26916,-88.06530350671373,30.8142854877723,-87.9972625922617,30.748189483221363
969,m_3909451_se_15_060_20180923,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3909451_se_15_060_20180923.tif,12726,10213,4,353829.3,4339240.5,359956.5,4331605.5,EPSG:26915,-94.69253319551176,39.19013164581032,-94.62003425131816,39.122368279525354
970,m_4109752_se_14_060_20180709,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4109752_se_14_060_20180709.tif,12220,9450,4,620400.3,4560809.7,626069.7000000001,4553478.3,EPSG:26914,-97.56428937536677,41.18970232493146,-97.49821437648654,41.12282138544252
971,m_3610002_sw_14_060_20190627,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3610002_sw_14_060_20190627.tif,12831,10581,4,332589.3,4089936.3000000003,338937.3,4082238.3000000003,EPSG:26914,-100.8799695831,36.940621398352796,-100.80707934050884,36.872368733073955
972,m_3308752_nw_16_060_20191023,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3308752_nw_16_060_20191023.tif,12280,10440,4,441540.3,3679379.7,447803.7,3672012.3000000003,EPSG:26916,-87.62758459076714,33.25181859553527,-87.5599244065493,33.18568851701674
973,m_4710312_se_13_060_20180902,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4710312_se_13_060_20180902.tif,12240,8530,4,607464.3,5296703.7,612581.7000000001,5289360.3,EPSG:26913,-103.56449115688545,47.81470761238913,-103.49806073013914,47.74778286115051
974,m_3511151_ne_12_060_20190930,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3511151_ne_12_060_20190930.tif,12522,10480,4,437153.7,3901283.1,443441.10000000003,3893770.5,EPSG:26912,-111.6908388533231,35.2526755698445,-111.62121198075951,35.185312398924744
975,m_2909442_sw_15_060_20181204,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_2909442_sw_15_060_20181204.tif,12210,10810,4,317646.3,3244217.7,324131.7,3236892.3000000003,EPSG:26915,-94.87773983076119,29.313814675442362,-94.80982097209484,29.248654116727344
976,m_2909123_nw_15_060_20190707,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_2909123_nw_15_060_20190707.tif,12610,11335,4,668918.7000000001,3292760.1,675719.1000000001,3285194.7,EPSG:26915,-91.25303608537055,29.753591976648874,-91.18396427285755,29.68440153402854
977,m_3209934_sw_14_060_20181028,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3209934_sw_14_060_20181028.tif,12140,10400,4,417534.3,3589421.7,423773.7,3582138.3000000003,EPSG:26914,-99.877255188617,32.43887213065218,-99.81030030863133,32.373618251803705
978,m_3110249_nw_13_060_20180924,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3110249_nw_13_060_20180924.tif,12240,10640,4,690300.3,3459293.7,696683.7000000001,3451950.3000000003,EPSG:26913,-103.00152381557493,31.252370077527264,-102.9359633497848,31.185094838374198
979,m_3309244_sw_15_060_20190813,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3309244_sw_15_060_20190813.tif,12679,10823,4,534607.5,3686372.1,541100.7,3678765.3000000003,EPSG:26915,-92.62820320052947,33.31591704170376,-92.55879215766237,33.24707764861162
980,m_4107113_ne_19_060_20180930,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4107113_ne_19_060_20180930.tif,12810,9974,4,297233.7,4639070.7,303217.5,4631385.3,EPSG:26919,-71.44358693863306,41.877572821151624,-71.3689811054409,41.809921783937824
981,m_4307655_sw_18_060_20190802,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4307655_sw_18_060_20190802.tif,12360,9310,4,398118.3,4782593.7,403703.7,4775178.3,EPSG:26918,-76.2538024544193,43.189246969582946,-76.18379123270611,43.12321932617008
982,m_3209716_nw_14_060_20181120,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3209716_nw_14_060_20181120.tif,12240,10460,4,675264.3,3639245.7,681539.7000000001,3631902.3000000003,EPSG:26914,-97.12655281755092,32.87734842635185,-97.06094665521097,32.81012205295936
983,m_3308523_ne_16_060_20191017,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3308523_ne_16_060_20191017.tif,12400,10530,4,667680.3,3736217.7,673997.7000000001,3728778.3000000003,EPSG:26916,-85.1895972407173,33.75278226282324,-85.12288189347701,33.68470103108588
984,m_4007317_nw_18_060_20190830,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4007317_nw_18_060_20190830.tif,12330,9600,4,584220.3,4511747.7,589979.7000000001,4504350.3,EPSG:26918,-74.00231988865771,40.75237573050326,-73.93516681640624,40.68513657387813
985,m_3609058_se_15_060_20190815,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3609058_se_15_060_20190815.tif,12861,10577,4,696757.5,3993578.7,703103.1,3985862.7,EPSG:26915,-90.81521800954908,36.06690782465497,-90.74678677539313,35.99609045310418
986,m_4209035_sw_15_060_20190801,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4209035_sw_15_060_20190801.tif,12892,9954,4,684761.1000000001,4701300.3,690732.9000000001,4693565.7,EPSG:26915,-90.75349828966645,42.44202152672214,-90.68350779533512,42.3709749611784
